id,id_kategori,tahun,kabupatenkota,kategori,jumlah
162,519,2020,Kabupaten Kediri,persentase_penduduk,4.02
162,519,2020,Kabupaten Kediri,kepadatan_penduduk_per_km_persegi,1180.0
162,519,2020,Kabupaten Kediri,jumlah_penduduk,1635.3
162,519,2020,Kabupaten Kediri,rasio_jenis_kelamin_penduduk,102.0
162,519,2020,Kabupaten Kediri,laju_pertumbuhan_penduduk_per_tahun,0.84
163,519,2020,Kabupaten Malang,kepadatan_penduduk_per_km_persegi,752.0
163,519,2020,Kabupaten Malang,persentase_penduduk,6.53
163,519,2020,Kabupaten Malang,rasio_jenis_kelamin_penduduk,101.6
163,519,2020,Kabupaten Malang,jumlah_penduduk,2654.4
163,519,2020,Kabupaten Malang,laju_pertumbuhan_penduduk_per_tahun,0.79
164,519,2020,Kabupaten Lumajang,jumlah_penduduk,1119.3
164,519,2020,Kabupaten Lumajang,rasio_jenis_kelamin_penduduk,97.9
164,519,2020,Kabupaten Lumajang,kepadatan_penduduk_per_km_persegi,625.0
164,519,2020,Kabupaten Lumajang,persentase_penduduk,2.75
164,519,2020,Kabupaten Lumajang,laju_pertumbuhan_penduduk_per_tahun,1.03
165,519,2020,Kabupaten Jember,kepadatan_penduduk_per_km_persegi,820.0
165,519,2020,Kabupaten Jember,persentase_penduduk,6.24
165,519,2020,Kabupaten Jember,jumlah_penduduk,2536.7
165,519,2020,Kabupaten Jember,rasio_jenis_kelamin_penduduk,99.5
165,519,2020,Kabupaten Jember,laju_pertumbuhan_penduduk_per_tahun,0.81
166,519,2020,Kabupaten Banyuwangi,persentase_penduduk,4.2
166,519,2020,Kabupaten Banyuwangi,jumlah_penduduk,1708.1
166,519,2020,Kabupaten Banyuwangi,rasio_jenis_kelamin_penduduk,100.3
166,519,2020,Kabupaten Banyuwangi,laju_pertumbuhan_penduduk_per_tahun,0.91
166,519,2020,Kabupaten Banyuwangi,kepadatan_penduduk_per_km_persegi,295.0
167,519,2020,Kabupaten Bondowoso,laju_pertumbuhan_penduduk_per_tahun,0.51
167,519,2020,Kabupaten Bondowoso,persentase_penduduk,1.91
167,519,2020,Kabupaten Bondowoso,kepadatan_penduduk_per_km_persegi,509.0
167,519,2020,Kabupaten Bondowoso,rasio_jenis_kelamin_penduduk,97.0
167,519,2020,Kabupaten Bondowoso,jumlah_penduduk,776.2
168,519,2020,Kabupaten Situbondo,laju_pertumbuhan_penduduk_per_tahun,0.56
168,519,2020,Kabupaten Situbondo,persentase_penduduk,1.69
168,519,2020,Kabupaten Situbondo,jumlah_penduduk,686.0
168,519,2020,Kabupaten Situbondo,kepadatan_penduduk_per_km_persegi,411.0
168,519,2020,Kabupaten Situbondo,rasio_jenis_kelamin_penduduk,96.4
169,519,2020,Kabupaten Probolinggo,laju_pertumbuhan_penduduk_per_tahun,0.49
169,519,2020,Kabupaten Probolinggo,rasio_jenis_kelamin_penduduk,97.4
169,519,2020,Kabupaten Probolinggo,persentase_penduduk,2.83
169,519,2020,Kabupaten Probolinggo,jumlah_penduduk,1152.5
169,519,2020,Kabupaten Probolinggo,kepadatan_penduduk_per_km_persegi,679.0
170,519,2020,Kabupaten Pasuruan,kepadatan_penduduk_per_km_persegi,1090.0
170,519,2020,Kabupaten Pasuruan,laju_pertumbuhan_penduduk_per_tahun,0.58
170,519,2020,Kabupaten Pasuruan,jumlah_penduduk,1606.0
170,519,2020,Kabupaten Pasuruan,persentase_penduduk,3.95
170,519,2020,Kabupaten Pasuruan,rasio_jenis_kelamin_penduduk,100.2
171,519,2020,Kabupaten Sidoarjo,rasio_jenis_kelamin_penduduk,101.4
171,519,2020,Kabupaten Sidoarjo,persentase_penduduk,5.12
171,519,2020,Kabupaten Sidoarjo,kepadatan_penduduk_per_km_persegi,3283.0
171,519,2020,Kabupaten Sidoarjo,laju_pertumbuhan_penduduk_per_tahun,0.68
171,519,2020,Kabupaten Sidoarjo,jumlah_penduduk,2082.8
172,519,2020,Kabupaten Mojokerto,persentase_penduduk,2.75
172,519,2020,Kabupaten Mojokerto,kepadatan_penduduk_per_km_persegi,1559.0
172,519,2020,Kabupaten Mojokerto,rasio_jenis_kelamin_penduduk,101.2
172,519,2020,Kabupaten Mojokerto,laju_pertumbuhan_penduduk_per_tahun,0.85
172,519,2020,Kabupaten Mojokerto,jumlah_penduduk,1119.2
173,519,2020,Kabupaten Jombang,laju_pertumbuhan_penduduk_per_tahun,0.89
173,519,2020,Kabupaten Jombang,kepadatan_penduduk_per_km_persegi,1182.0
173,519,2020,Kabupaten Jombang,rasio_jenis_kelamin_penduduk,101.7
173,519,2020,Kabupaten Jombang,persentase_penduduk,3.24
173,519,2020,Kabupaten Jombang,jumlah_penduduk,1318.1
174,519,2020,Kabupaten Nganjuk,kepadatan_penduduk_per_km_persegi,902.0
174,519,2020,Kabupaten Nganjuk,rasio_jenis_kelamin_penduduk,101.2
174,519,2020,Kabupaten Nganjuk,jumlah_penduduk,1103.9
174,519,2020,Kabupaten Nganjuk,persentase_penduduk,2.71
174,519,2020,Kabupaten Nganjuk,laju_pertumbuhan_penduduk_per_tahun,0.8
175,519,2020,Kabupaten Madiun,persentase_penduduk,1.83
175,519,2020,Kabupaten Madiun,jumlah_penduduk,744.4
175,519,2020,Kabupaten Madiun,kepadatan_penduduk_per_km_persegi,717.0
175,519,2020,Kabupaten Madiun,rasio_jenis_kelamin_penduduk,98.3
175,519,2020,Kabupaten Madiun,laju_pertumbuhan_penduduk_per_tahun,1.14
176,519,2020,Kabupaten Magetan,persentase_penduduk,1.65
176,519,2020,Kabupaten Magetan,kepadatan_penduduk_per_km_persegi,974.0
176,519,2020,Kabupaten Magetan,jumlah_penduduk,670.8
176,519,2020,Kabupaten Magetan,laju_pertumbuhan_penduduk_per_tahun,0.76
176,519,2020,Kabupaten Magetan,rasio_jenis_kelamin_penduduk,96.8
177,519,2020,Kabupaten Ngawi,rasio_jenis_kelamin_penduduk,98.6
177,519,2020,Kabupaten Ngawi,kepadatan_penduduk_per_km_persegi,671.0
177,519,2020,Kabupaten Ngawi,jumlah_penduduk,870.1
177,519,2020,Kabupaten Ngawi,persentase_penduduk,2.14
177,519,2020,Kabupaten Ngawi,laju_pertumbuhan_penduduk_per_tahun,0.6
178,519,2020,Kabupaten Bojonegoro,kepadatan_penduduk_per_km_persegi,592.0
178,519,2020,Kabupaten Bojonegoro,jumlah_penduduk,1301.6
178,519,2020,Kabupaten Bojonegoro,laju_pertumbuhan_penduduk_per_tahun,0.71
178,519,2020,Kabupaten Bojonegoro,persentase_penduduk,3.2
178,519,2020,Kabupaten Bojonegoro,rasio_jenis_kelamin_penduduk,100.9
179,519,2020,Kabupaten Tuban,persentase_penduduk,2.95
179,519,2020,Kabupaten Tuban,kepadatan_penduduk_per_km_persegi,653.0
179,519,2020,Kabupaten Tuban,jumlah_penduduk,1198.0
179,519,2020,Kabupaten Tuban,laju_pertumbuhan_penduduk_per_tahun,0.67
179,519,2020,Kabupaten Tuban,rasio_jenis_kelamin_penduduk,99.8
180,519,2020,Kabupaten Lamongan,rasio_jenis_kelamin_penduduk,100.2
180,519,2020,Kabupaten Lamongan,jumlah_penduduk,1344.2
180,519,2020,Kabupaten Lamongan,persentase_penduduk,3.31
180,519,2020,Kabupaten Lamongan,kepadatan_penduduk_per_km_persegi,754.0
180,519,2020,Kabupaten Lamongan,laju_pertumbuhan_penduduk_per_tahun,1.28
181,519,2020,Kabupaten Gresik,laju_pertumbuhan_penduduk_per_tahun,1.05
181,519,2020,Kabupaten Gresik,rasio_jenis_kelamin_penduduk,101.4
181,519,2020,Kabupaten Gresik,persentase_penduduk,3.22
181,519,2020,Kabupaten Gresik,jumlah_penduduk,1311.2
181,519,2020,Kabupaten Gresik,kepadatan_penduduk_per_km_persegi,1101.0
182,519,2020,Kabupaten Bangkalan,laju_pertumbuhan_penduduk_per_tahun,1.53
182,519,2020,Kabupaten Bangkalan,jumlah_penduduk,1060.4
182,519,2020,Kabupaten Bangkalan,rasio_jenis_kelamin_penduduk,97.2
182,519,2020,Kabupaten Bangkalan,persentase_penduduk,2.61
182,519,2020,Kabupaten Bangkalan,kepadatan_penduduk_per_km_persegi,1059.0
183,519,2020,Kabupaten Sampang,laju_pertumbuhan_penduduk_per_tahun,0.97
183,519,2020,Kabupaten Sampang,kepadatan_penduduk_per_km_persegi,786.0
183,519,2020,Kabupaten Sampang,rasio_jenis_kelamin_penduduk,98.7
183,519,2020,Kabupaten Sampang,persentase_penduduk,2.38
183,519,2020,Kabupaten Sampang,jumlah_penduduk,969.7
184,519,2020,Kabupaten Pamekasan,kepadatan_penduduk_per_km_persegi,1073.0
184,519,2020,Kabupaten Pamekasan,persentase_penduduk,2.09
184,519,2020,Kabupaten Pamekasan,rasio_jenis_kelamin_penduduk,96.3
184,519,2020,Kabupaten Pamekasan,laju_pertumbuhan_penduduk_per_tahun,0.64
184,519,2020,Kabupaten Pamekasan,jumlah_penduduk,850.1
185,519,2020,Kabupaten Sumenep,rasio_jenis_kelamin_penduduk,93.3
185,519,2020,Kabupaten Sumenep,laju_pertumbuhan_penduduk_per_tahun,0.74
185,519,2020,Kabupaten Sumenep,kepadatan_penduduk_per_km_persegi,563.0
185,519,2020,Kabupaten Sumenep,persentase_penduduk,2.77
185,519,2020,Kabupaten Sumenep,jumlah_penduduk,1124.4
186,519,2020,Kota Kediri,laju_pertumbuhan_penduduk_per_tahun,0.64
186,519,2020,Kota Kediri,jumlah_penduduk,286.8
186,519,2020,Kota Kediri,rasio_jenis_kelamin_penduduk,100.3
186,519,2020,Kota Kediri,kepadatan_penduduk_per_km_persegi,4524.0
186,519,2020,Kota Kediri,persentase_penduduk,0.71
187,519,2020,Kota Blitar,laju_pertumbuhan_penduduk_per_tahun,1.19
187,519,2020,Kota Blitar,jumlah_penduduk,149.1
187,519,2020,Kota Blitar,rasio_jenis_kelamin_penduduk,99.0
187,519,2020,Kota Blitar,persentase_penduduk,0.37
187,519,2020,Kota Blitar,kepadatan_penduduk_per_km_persegi,4579.0
188,519,2020,Kota Malang,laju_pertumbuhan_penduduk_per_tahun,0.27
188,519,2020,Kota Malang,kepadatan_penduduk_per_km_persegi,5808.0
188,519,2020,Kota Malang,rasio_jenis_kelamin_penduduk,99.1
188,519,2020,Kota Malang,persentase_penduduk,2.07
188,519,2020,Kota Malang,jumlah_penduduk,843.8
189,519,2020,Kota Probolinggo,kepadatan_penduduk_per_km_persegi,4229.0
189,519,2020,Kota Probolinggo,jumlah_penduduk,239.6
189,519,2020,Kota Probolinggo,rasio_jenis_kelamin_penduduk,98.4
189,519,2020,Kota Probolinggo,laju_pertumbuhan_penduduk_per_tahun,0.96
189,519,2020,Kota Probolinggo,persentase_penduduk,0.59
190,519,2020,Kota Pasuruan,laju_pertumbuhan_penduduk_per_tahun,1.07
190,519,2020,Kota Pasuruan,rasio_jenis_kelamin_penduduk,100.1
190,519,2020,Kota Pasuruan,persentase_penduduk,0.51
190,519,2020,Kota Pasuruan,jumlah_penduduk,208.0
190,519,2020,Kota Pasuruan,kepadatan_penduduk_per_km_persegi,5894.0
191,519,2020,Kota Mojokerto,laju_pertumbuhan_penduduk_per_tahun,0.94
191,519,2020,Kota Mojokerto,kepadatan_penduduk_per_km_persegi,6553.0
191,519,2020,Kota Mojokerto,jumlah_penduduk,132.4
191,519,2020,Kota Mojokerto,rasio_jenis_kelamin_penduduk,98.4
191,519,2020,Kota Mojokerto,persentase_penduduk,0.33
192,519,2020,Kota Madiun,persentase_penduduk,0.48
192,519,2020,Kota Madiun,rasio_jenis_kelamin_penduduk,95.7
192,519,2020,Kota Madiun,laju_pertumbuhan_penduduk_per_tahun,1.29
192,519,2020,Kota Madiun,kepadatan_penduduk_per_km_persegi,5754.0
192,519,2020,Kota Madiun,jumlah_penduduk,195.2
193,519,2020,Kota Surabaya,laju_pertumbuhan_penduduk_per_tahun,0.37
193,519,2020,Kota Surabaya,persentase_penduduk,7.07
193,519,2020,Kota Surabaya,jumlah_penduduk,2874.3
193,519,2020,Kota Surabaya,kepadatan_penduduk_per_km_persegi,8200.0
193,519,2020,Kota Surabaya,rasio_jenis_kelamin_penduduk,98.3
194,519,2020,Kota Batu,kepadatan_penduduk_per_km_persegi,1558.0
194,519,2020,Kota Batu,rasio_jenis_kelamin_penduduk,101.5
194,519,2020,Kota Batu,laju_pertumbuhan_penduduk_per_tahun,1.1
194,519,2020,Kota Batu,persentase_penduduk,0.52
194,519,2020,Kota Batu,jumlah_penduduk,213.0
195,519,2020,Jawa Timur,rasio_jenis_kelamin_penduduk,99.6
195,519,2020,Jawa Timur,laju_pertumbuhan_penduduk_per_tahun,0.79
195,519,2020,Jawa Timur,jumlah_penduduk,40665.7
195,519,2020,Jawa Timur,kepadatan_penduduk_per_km_persegi,851.0
195,519,2020,Jawa Timur,persentase_penduduk,100.0
196,519,2019,Kabupaten Pacitan,jumlah_penduduk,555.0
196,519,2019,Kabupaten Pacitan,persentase_penduduk,1.4
196,519,2019,Kabupaten Pacitan,rasio_jenis_kelamin_penduduk,95.4
196,519,2019,Kabupaten Pacitan,laju_pertumbuhan_penduduk_per_tahun,0.29
196,519,2019,Kabupaten Pacitan,kepadatan_penduduk_per_km_persegi,400.0
197,519,2019,Kabupaten Ponorogo,laju_pertumbuhan_penduduk_per_tahun,0.21
197,519,2019,Kabupaten Ponorogo,persentase_penduduk,2.19
197,519,2019,Kabupaten Ponorogo,kepadatan_penduduk_per_km_persegi,667.0
197,519,2019,Kabupaten Ponorogo,jumlah_penduduk,871.0
197,519,2019,Kabupaten Ponorogo,rasio_jenis_kelamin_penduduk,100.0
198,519,2019,Kabupaten Trenggalek,rasio_jenis_kelamin_penduduk,98.8
198,519,2019,Kabupaten Trenggalek,jumlah_penduduk,696.0
198,519,2019,Kabupaten Trenggalek,kepadatan_penduduk_per_km_persegi,607.0
198,519,2019,Kabupaten Trenggalek,laju_pertumbuhan_penduduk_per_tahun,0.35
198,519,2019,Kabupaten Trenggalek,persentase_penduduk,1.75
199,519,2019,Kabupaten Tulungagung,persentase_penduduk,2.62
199,519,2019,Kabupaten Tulungagung,jumlah_penduduk,1039.0
199,519,2019,Kabupaten Tulungagung,rasio_jenis_kelamin_penduduk,95.1
199,519,2019,Kabupaten Tulungagung,kepadatan_penduduk_per_km_persegi,984.0
199,519,2019,Kabupaten Tulungagung,laju_pertumbuhan_penduduk_per_tahun,0.53
200,519,2019,Kabupaten Blitar,jumlah_penduduk,1161.0
200,519,2019,Kabupaten Blitar,rasio_jenis_kelamin_penduduk,100.4
200,519,2019,Kabupaten Blitar,persentase_penduduk,2.92
200,519,2019,Kabupaten Blitar,laju_pertumbuhan_penduduk_per_tahun,0.43
200,519,2019,Kabupaten Blitar,kepadatan_penduduk_per_km_persegi,868.0
201,519,2019,Kabupaten Kediri,persentase_penduduk,3.97
201,519,2019,Kabupaten Kediri,laju_pertumbuhan_penduduk_per_tahun,0.54
201,519,2019,Kabupaten Kediri,kepadatan_penduduk_per_km_persegi,1136.0
201,519,2019,Kabupaten Kediri,rasio_jenis_kelamin_penduduk,100.8
201,519,2019,Kabupaten Kediri,jumlah_penduduk,1574.0
202,519,2019,Kabupaten Malang,laju_pertumbuhan_penduduk_per_tahun,0.7
202,519,2019,Kabupaten Malang,rasio_jenis_kelamin_penduduk,101.1
202,519,2019,Kabupaten Malang,jumlah_penduduk,2606.0
202,519,2019,Kabupaten Malang,kepadatan_penduduk_per_km_persegi,738.0
202,519,2019,Kabupaten Malang,persentase_penduduk,6.56
203,519,2019,Kabupaten Lumajang,laju_pertumbuhan_penduduk_per_tahun,0.39
203,519,2019,Kabupaten Lumajang,rasio_jenis_kelamin_penduduk,95.4
203,519,2019,Kabupaten Lumajang,persentase_penduduk,2.63
203,519,2019,Kabupaten Lumajang,jumlah_penduduk,1042.0
203,519,2019,Kabupaten Lumajang,kepadatan_penduduk_per_km_persegi,582.0
204,519,2019,Kabupaten Jember,jumlah_penduduk,2451.0
204,519,2019,Kabupaten Jember,laju_pertumbuhan_penduduk_per_tahun,0.54
204,519,2019,Kabupaten Jember,kepadatan_penduduk_per_km_persegi,792.0
204,519,2019,Kabupaten Jember,persentase_penduduk,6.17
204,519,2019,Kabupaten Jember,rasio_jenis_kelamin_penduduk,96.7
205,519,2019,Kabupaten Banyuwangi,kepadatan_penduduk_per_km_persegi,279.0
205,519,2019,Kabupaten Banyuwangi,persentase_penduduk,4.07
205,519,2019,Kabupaten Banyuwangi,laju_pertumbuhan_penduduk_per_tahun,0.4
205,519,2019,Kabupaten Banyuwangi,rasio_jenis_kelamin_penduduk,99.1
205,519,2019,Kabupaten Banyuwangi,jumlah_penduduk,1614.0
206,519,2019,Kabupaten Bondowoso,persentase_penduduk,1.95
206,519,2019,Kabupaten Bondowoso,rasio_jenis_kelamin_penduduk,94.9
206,519,2019,Kabupaten Bondowoso,jumlah_penduduk,776.0
206,519,2019,Kabupaten Bondowoso,laju_pertumbuhan_penduduk_per_tahun,0.57
206,519,2019,Kabupaten Bondowoso,kepadatan_penduduk_per_km_persegi,508.0
207,519,2019,Kabupaten Situbondo,jumlah_penduduk,683.0
207,519,2019,Kabupaten Situbondo,kepadatan_penduduk_per_km_persegi,409.0
207,519,2019,Kabupaten Situbondo,laju_pertumbuhan_penduduk_per_tahun,0.59
207,519,2019,Kabupaten Situbondo,rasio_jenis_kelamin_penduduk,95.3
207,519,2019,Kabupaten Situbondo,persentase_penduduk,1.72
208,519,2019,Kabupaten Probolinggo,jumlah_penduduk,1169.0
208,519,2019,Kabupaten Probolinggo,rasio_jenis_kelamin_penduduk,95.3
208,519,2019,Kabupaten Probolinggo,laju_pertumbuhan_penduduk_per_tahun,0.71
208,519,2019,Kabupaten Probolinggo,persentase_penduduk,2.94
208,519,2019,Kabupaten Probolinggo,kepadatan_penduduk_per_km_persegi,689.0
209,519,2019,Kabupaten Pasuruan,rasio_jenis_kelamin_penduduk,98.2
209,519,2019,Kabupaten Pasuruan,persentase_penduduk,4.1
209,519,2019,Kabupaten Pasuruan,laju_pertumbuhan_penduduk_per_tahun,0.81
209,519,2019,Kabupaten Pasuruan,kepadatan_penduduk_per_km_persegi,1104.0
209,519,2019,Kabupaten Pasuruan,jumlah_penduduk,1627.0
210,519,2019,Kabupaten Sidoarjo,jumlah_penduduk,2249.0
210,519,2019,Kabupaten Sidoarjo,kepadatan_penduduk_per_km_persegi,3546.0
210,519,2019,Kabupaten Sidoarjo,rasio_jenis_kelamin_penduduk,101.0
210,519,2019,Kabupaten Sidoarjo,laju_pertumbuhan_penduduk_per_tahun,1.63
210,519,2019,Kabupaten Sidoarjo,persentase_penduduk,5.67
211,519,2019,Kabupaten Mojokerto,kepadatan_penduduk_per_km_persegi,1557.0
211,519,2019,Kabupaten Mojokerto,laju_pertumbuhan_penduduk_per_tahun,0.95
211,519,2019,Kabupaten Mojokerto,rasio_jenis_kelamin_penduduk,99.8
211,519,2019,Kabupaten Mojokerto,jumlah_penduduk,1118.0
211,519,2019,Kabupaten Mojokerto,persentase_penduduk,2.82
212,519,2019,Kabupaten Jombang,kepadatan_penduduk_per_km_persegi,1133.0
212,519,2019,Kabupaten Jombang,rasio_jenis_kelamin_penduduk,99.0
212,519,2019,Kabupaten Jombang,persentase_penduduk,3.18
212,519,2019,Kabupaten Jombang,laju_pertumbuhan_penduduk_per_tahun,0.55
212,519,2019,Kabupaten Jombang,jumlah_penduduk,1264.0
213,519,2019,Kabupaten Nganjuk,persentase_penduduk,2.66
213,519,2019,Kabupaten Nganjuk,rasio_jenis_kelamin_penduduk,98.9
213,519,2019,Kabupaten Nganjuk,kepadatan_penduduk_per_km_persegi,861.0
213,519,2019,Kabupaten Nganjuk,jumlah_penduduk,1055.0
213,519,2019,Kabupaten Nganjuk,laju_pertumbuhan_penduduk_per_tahun,0.4
214,519,2019,Kabupaten Madiun,persentase_penduduk,1.72
214,519,2019,Kabupaten Madiun,kepadatan_penduduk_per_km_persegi,658.0
214,519,2019,Kabupaten Madiun,laju_pertumbuhan_penduduk_per_tahun,0.33
214,519,2019,Kabupaten Madiun,rasio_jenis_kelamin_penduduk,97.5
214,519,2019,Kabupaten Madiun,jumlah_penduduk,683.0
215,519,2019,Kabupaten Magetan,persentase_penduduk,1.58
215,519,2019,Kabupaten Magetan,laju_pertumbuhan_penduduk_per_tahun,0.15
215,519,2019,Kabupaten Magetan,kepadatan_penduduk_per_km_persegi,913.0
215,519,2019,Kabupaten Magetan,jumlah_penduduk,629.0
215,519,2019,Kabupaten Magetan,rasio_jenis_kelamin_penduduk,95.0
216,519,2019,Kabupaten Ngawi,laju_pertumbuhan_penduduk_per_tahun,0.17
216,519,2019,Kabupaten Ngawi,kepadatan_penduduk_per_km_persegi,641.0
216,519,2019,Kabupaten Ngawi,rasio_jenis_kelamin_penduduk,95.6
216,519,2019,Kabupaten Ngawi,jumlah_penduduk,830.0
216,519,2019,Kabupaten Ngawi,persentase_penduduk,2.09
217,519,2019,Kabupaten Bojonegoro,persentase_penduduk,3.15
217,519,2019,Kabupaten Bojonegoro,laju_pertumbuhan_penduduk_per_tahun,0.36
217,519,2019,Kabupaten Bojonegoro,rasio_jenis_kelamin_penduduk,97.8
217,519,2019,Kabupaten Bojonegoro,jumlah_penduduk,1250.0
217,519,2019,Kabupaten Bojonegoro,kepadatan_penduduk_per_km_persegi,568.0
218,519,2019,Kabupaten Tuban,kepadatan_penduduk_per_km_persegi,639.0
218,519,2019,Kabupaten Tuban,laju_pertumbuhan_penduduk_per_tahun,0.52
218,519,2019,Kabupaten Tuban,rasio_jenis_kelamin_penduduk,97.6
218,519,2019,Kabupaten Tuban,persentase_penduduk,2.95
218,519,2019,Kabupaten Tuban,jumlah_penduduk,1173.0
219,519,2019,Kabupaten Lamongan,jumlah_penduduk,1189.0
219,519,2019,Kabupaten Lamongan,laju_pertumbuhan_penduduk_per_tahun,0.09
219,519,2019,Kabupaten Lamongan,rasio_jenis_kelamin_penduduk,94.5
219,519,2019,Kabupaten Lamongan,persentase_penduduk,3.0
219,519,2019,Kabupaten Lamongan,kepadatan_penduduk_per_km_persegi,667.0
220,519,2019,Kabupaten Gresik,jumlah_penduduk,1313.0
220,519,2019,Kabupaten Gresik,laju_pertumbuhan_penduduk_per_tahun,1.21
220,519,2019,Kabupaten Gresik,kepadatan_penduduk_per_km_persegi,1102.0
220,519,2019,Kabupaten Gresik,persentase_penduduk,3.31
220,519,2019,Kabupaten Gresik,rasio_jenis_kelamin_penduduk,98.4
221,519,2019,Kabupaten Bangkalan,laju_pertumbuhan_penduduk_per_tahun,0.93
221,519,2019,Kabupaten Bangkalan,persentase_penduduk,2.49
221,519,2019,Kabupaten Bangkalan,jumlah_penduduk,987.0
221,519,2019,Kabupaten Bangkalan,rasio_jenis_kelamin_penduduk,91.4
221,519,2019,Kabupaten Bangkalan,kepadatan_penduduk_per_km_persegi,985.0
222,519,2019,Kabupaten Sampang,persentase_penduduk,2.47
222,519,2019,Kabupaten Sampang,kepadatan_penduduk_per_km_persegi,794.0
222,519,2019,Kabupaten Sampang,jumlah_penduduk,979.0
222,519,2019,Kabupaten Sampang,rasio_jenis_kelamin_penduduk,95.1
222,519,2019,Kabupaten Sampang,laju_pertumbuhan_penduduk_per_tahun,1.21
223,519,2019,Kabupaten Pamekasan,rasio_jenis_kelamin_penduduk,94.6
223,519,2019,Kabupaten Pamekasan,persentase_penduduk,2.22
223,519,2019,Kabupaten Pamekasan,jumlah_penduduk,880.0
223,519,2019,Kabupaten Pamekasan,kepadatan_penduduk_per_km_persegi,1111.0
223,519,2019,Kabupaten Pamekasan,laju_pertumbuhan_penduduk_per_tahun,1.11
224,519,2019,Kabupaten Sumenep,kepadatan_penduduk_per_km_persegi,545.0
224,519,2019,Kabupaten Sumenep,persentase_penduduk,2.74
224,519,2019,Kabupaten Sumenep,rasio_jenis_kelamin_penduduk,90.7
224,519,2019,Kabupaten Sumenep,laju_pertumbuhan_penduduk_per_tahun,0.48
224,519,2019,Kabupaten Sumenep,jumlah_penduduk,1089.0
225,519,2019,Kota Kediri,laju_pertumbuhan_penduduk_per_tahun,0.75
225,519,2019,Kota Kediri,jumlah_penduduk,287.0
225,519,2019,Kota Kediri,rasio_jenis_kelamin_penduduk,99.5
225,519,2019,Kota Kediri,kepadatan_penduduk_per_km_persegi,4533.0
225,519,2019,Kota Kediri,persentase_penduduk,0.72
226,519,2019,Kota Blitar,jumlah_penduduk,142.0
226,519,2019,Kota Blitar,laju_pertumbuhan_penduduk_per_tahun,0.8
226,519,2019,Kota Blitar,persentase_penduduk,0.36
226,519,2019,Kota Blitar,rasio_jenis_kelamin_penduduk,98.4
226,519,2019,Kota Blitar,kepadatan_penduduk_per_km_persegi,4356.0
227,519,2019,Kota Malang,laju_pertumbuhan_penduduk_per_tahun,0.66
227,519,2019,Kota Malang,kepadatan_penduduk_per_km_persegi,5993.0
227,519,2019,Kota Malang,jumlah_penduduk,871.0
227,519,2019,Kota Malang,rasio_jenis_kelamin_penduduk,97.3
227,519,2019,Kota Malang,persentase_penduduk,2.19
228,519,2019,Kota Probolinggo,rasio_jenis_kelamin_penduduk,97.0
228,519,2019,Kota Probolinggo,jumlah_penduduk,237.0
228,519,2019,Kota Probolinggo,kepadatan_penduduk_per_km_persegi,4186.0
228,519,2019,Kota Probolinggo,persentase_penduduk,0.6
228,519,2019,Kota Probolinggo,laju_pertumbuhan_penduduk_per_tahun,0.98
229,519,2019,Kota Pasuruan,rasio_jenis_kelamin_penduduk,98.4
229,519,2019,Kota Pasuruan,jumlah_penduduk,200.0
229,519,2019,Kota Pasuruan,kepadatan_penduduk_per_km_persegi,5679.0
229,519,2019,Kota Pasuruan,persentase_penduduk,0.5
229,519,2019,Kota Pasuruan,laju_pertumbuhan_penduduk_per_tahun,0.81
230,519,2019,Kota Mojokerto,jumlah_penduduk,129.0
230,519,2019,Kota Mojokerto,kepadatan_penduduk_per_km_persegi,7833.0
230,519,2019,Kota Mojokerto,rasio_jenis_kelamin_penduduk,96.9
230,519,2019,Kota Mojokerto,laju_pertumbuhan_penduduk_per_tahun,0.78
230,519,2019,Kota Mojokerto,persentase_penduduk,0.32
231,519,2019,Kota Madiun,laju_pertumbuhan_penduduk_per_tahun,0.38
231,519,2019,Kota Madiun,persentase_penduduk,0.45
231,519,2019,Kota Madiun,rasio_jenis_kelamin_penduduk,93.7
231,519,2019,Kota Madiun,kepadatan_penduduk_per_km_persegi,5218.0
231,519,2019,Kota Madiun,jumlah_penduduk,177.0
232,519,2019,Kota Surabaya,persentase_penduduk,7.3
232,519,2019,Kota Surabaya,rasio_jenis_kelamin_penduduk,97.7
232,519,2019,Kota Surabaya,laju_pertumbuhan_penduduk_per_tahun,0.51
232,519,2019,Kota Surabaya,kepadatan_penduduk_per_km_persegi,8262.0
232,519,2019,Kota Surabaya,jumlah_penduduk,2896.0
233,519,2019,Kota Batu,rasio_jenis_kelamin_penduduk,101.3
233,519,2019,Kota Batu,laju_pertumbuhan_penduduk_per_tahun,0.96
233,519,2019,Kota Batu,persentase_penduduk,0.52
233,519,2019,Kota Batu,kepadatan_penduduk_per_km_persegi,1517.0
233,519,2019,Kota Batu,jumlah_penduduk,207.0
234,519,2019,Jawa Timur,kepadatan_penduduk_per_km_persegi,831.0
234,519,2019,Jawa Timur,jumlah_penduduk,39699.0
234,519,2019,Jawa Timur,rasio_jenis_kelamin_penduduk,97.5
234,519,2019,Jawa Timur,persentase_penduduk,100.0
234,519,2019,Jawa Timur,laju_pertumbuhan_penduduk_per_tahun,0.64
235,519,2018,Kabupaten Pacitan,laju_pertumbuhan_penduduk_per_tahun,0.31
235,519,2018,Kabupaten Pacitan,kepadatan_penduduk_per_km_persegi,399.0
235,519,2018,Kabupaten Pacitan,rasio_jenis_kelamin_penduduk,95.4
