id,id_index,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,periode_update,kategori,jumlah,satuan,tahun
390,779390,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2023-S1,JUMLAH PENDUDUK LAKI  LAKI,882907,JIWA,2023
390,780390,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2023-S1,JUMLAH PENDUDUK PEREMPUAN,886327,JIWA,2023
391,781391,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2023-S1,JUMLAH PENDUDUK LAKI  LAKI,394879,JIWA,2023
391,782391,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2023-S1,JUMLAH PENDUDUK PEREMPUAN,411035,JIWA,2023
392,783392,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2023-S1,JUMLAH PENDUDUK LAKI  LAKI,331862,JIWA,2023
392,784392,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2023-S1,JUMLAH PENDUDUK PEREMPUAN,346607,JIWA,2023
393,785393,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2023-S1,JUMLAH PENDUDUK LAKI  LAKI,578000,JIWA,2023
393,786393,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2023-S1,JUMLAH PENDUDUK PEREMPUAN,594181,JIWA,2023
394,787394,35,JAWA TIMUR,3575,KOTA PASURUAN,2023-S1,JUMLAH PENDUDUK LAKI  LAKI,809060,JIWA,2023
394,788394,35,JAWA TIMUR,3575,KOTA PASURUAN,2023-S1,JUMLAH PENDUDUK PEREMPUAN,813599,JIWA,2023
395,789395,35,JAWA TIMUR,3515,KABUPATEN SIDOARJO,2023-S1,JUMLAH PENDUDUK LAKI  LAKI,993283,JIWA,2023
395,790395,35,JAWA TIMUR,3515,KABUPATEN SIDOARJO,2023-S1,JUMLAH PENDUDUK PEREMPUAN,989655,JIWA,2023
396,791396,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2023-S1,JUMLAH PENDUDUK LAKI  LAKI,573622,JIWA,2023
396,792396,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2023-S1,JUMLAH PENDUDUK PEREMPUAN,565835,JIWA,2023
397,793397,35,JAWA TIMUR,3517,KABUPATEN JOMBANG,2023-S1,JUMLAH PENDUDUK LAKI  LAKI,687697,JIWA,2023
397,794397,35,JAWA TIMUR,3517,KABUPATEN JOMBANG,2023-S1,JUMLAH PENDUDUK PEREMPUAN,677078,JIWA,2023
398,795398,35,JAWA TIMUR,3518,KABUPATEN NGANJUK,2023-S1,JUMLAH PENDUDUK LAKI  LAKI,573241,JIWA,2023
398,796398,35,JAWA TIMUR,3518,KABUPATEN NGANJUK,2023-S1,JUMLAH PENDUDUK PEREMPUAN,566376,JIWA,2023
399,797399,35,JAWA TIMUR,3577,KOTA MADIUN,2023-S1,JUMLAH PENDUDUK LAKI  LAKI,376741,JIWA,2023
399,798399,35,JAWA TIMUR,3577,KOTA MADIUN,2023-S1,JUMLAH PENDUDUK PEREMPUAN,381776,JIWA,2023
400,799400,35,JAWA TIMUR,3520,KABUPATEN MAGETAN,2023-S1,JUMLAH PENDUDUK LAKI  LAKI,339769,JIWA,2023
400,800400,35,JAWA TIMUR,3520,KABUPATEN MAGETAN,2023-S1,JUMLAH PENDUDUK PEREMPUAN,351849,JIWA,2023
401,801401,35,JAWA TIMUR,3521,KABUPATEN NGAWI,2023-S1,JUMLAH PENDUDUK LAKI  LAKI,447878,JIWA,2023
401,802401,35,JAWA TIMUR,3521,KABUPATEN NGAWI,2023-S1,JUMLAH PENDUDUK PEREMPUAN,453760,JIWA,2023
402,803402,35,JAWA TIMUR,3522,KABUPATEN BOJONEGORO,2023-S1,JUMLAH PENDUDUK LAKI  LAKI,680311,JIWA,2023
402,804402,35,JAWA TIMUR,3522,KABUPATEN BOJONEGORO,2023-S1,JUMLAH PENDUDUK PEREMPUAN,675746,JIWA,2023
403,805403,35,JAWA TIMUR,3523,KABUPATEN TUBAN,2023-S1,JUMLAH PENDUDUK LAKI  LAKI,625496,JIWA,2023
403,806403,35,JAWA TIMUR,3523,KABUPATEN TUBAN,2023-S1,JUMLAH PENDUDUK PEREMPUAN,624125,JIWA,2023
404,807404,35,JAWA TIMUR,3524,KABUPATEN LAMONGAN,2023-S1,JUMLAH PENDUDUK LAKI  LAKI,693635,JIWA,2023
404,808404,35,JAWA TIMUR,3524,KABUPATEN LAMONGAN,2023-S1,JUMLAH PENDUDUK PEREMPUAN,689592,JIWA,2023
405,809405,35,JAWA TIMUR,3525,KABUPATEN GRESIK,2023-S1,JUMLAH PENDUDUK LAKI  LAKI,651463,JIWA,2023
405,810405,35,JAWA TIMUR,3525,KABUPATEN GRESIK,2023-S1,JUMLAH PENDUDUK PEREMPUAN,645225,JIWA,2023
406,811406,35,JAWA TIMUR,3526,KABUPATEN BANGKALAN,2023-S1,JUMLAH PENDUDUK LAKI  LAKI,513290,JIWA,2023
406,812406,35,JAWA TIMUR,3526,KABUPATEN BANGKALAN,2023-S1,JUMLAH PENDUDUK PEREMPUAN,529580,JIWA,2023
407,813407,35,JAWA TIMUR,3527,KABUPATEN SAMPANG,2023-S1,JUMLAH PENDUDUK LAKI  LAKI,485675,JIWA,2023
407,814407,35,JAWA TIMUR,3527,KABUPATEN SAMPANG,2023-S1,JUMLAH PENDUDUK PEREMPUAN,495813,JIWA,2023
408,815408,35,JAWA TIMUR,3528,KABUPATEN PAMEKASAN,2023-S1,JUMLAH PENDUDUK LAKI  LAKI,428771,JIWA,2023
408,816408,35,JAWA TIMUR,3528,KABUPATEN PAMEKASAN,2023-S1,JUMLAH PENDUDUK PEREMPUAN,447928,JIWA,2023
409,817409,35,JAWA TIMUR,3529,KABUPATEN SUMENEP,2023-S1,JUMLAH PENDUDUK LAKI  LAKI,550116,JIWA,2023
409,818409,35,JAWA TIMUR,3529,KABUPATEN SUMENEP,2023-S1,JUMLAH PENDUDUK PEREMPUAN,588826,JIWA,2023
410,819410,35,JAWA TIMUR,3571,KOTA KEDIRI,2023-S1,JUMLAH PENDUDUK LAKI  LAKI,147256,JIWA,2023
410,820410,35,JAWA TIMUR,3571,KOTA KEDIRI,2023-S1,JUMLAH PENDUDUK PEREMPUAN,149536,JIWA,2023
411,821411,35,JAWA TIMUR,3572,KOTA BLITAR,2023-S1,JUMLAH PENDUDUK LAKI  LAKI,79434,JIWA,2023
411,822411,35,JAWA TIMUR,3572,KOTA BLITAR,2023-S1,JUMLAH PENDUDUK PEREMPUAN,79972,JIWA,2023
412,823412,35,JAWA TIMUR,3573,KOTA MALANG,2023-S1,JUMLAH PENDUDUK LAKI  LAKI,434919,JIWA,2023
412,824412,35,JAWA TIMUR,3573,KOTA MALANG,2023-S1,JUMLAH PENDUDUK PEREMPUAN,439741,JIWA,2023
413,825413,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2023-S1,JUMLAH PENDUDUK LAKI  LAKI,121194,JIWA,2023
413,826413,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2023-S1,JUMLAH PENDUDUK PEREMPUAN,122693,JIWA,2023
414,827414,35,JAWA TIMUR,3575,KOTA PASURUAN,2023-S1,JUMLAH PENDUDUK LAKI  LAKI,106258,JIWA,2023
414,828414,35,JAWA TIMUR,3575,KOTA PASURUAN,2023-S1,JUMLAH PENDUDUK PEREMPUAN,106145,JIWA,2023
415,829415,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2023-S1,JUMLAH PENDUDUK LAKI  LAKI,70273,JIWA,2023
415,830415,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2023-S1,JUMLAH PENDUDUK PEREMPUAN,71063,JIWA,2023
416,831416,35,JAWA TIMUR,3577,KOTA MADIUN,2023-S1,JUMLAH PENDUDUK LAKI  LAKI,99008,JIWA,2023
416,832416,35,JAWA TIMUR,3577,KOTA MADIUN,2023-S1,JUMLAH PENDUDUK PEREMPUAN,102984,JIWA,2023
417,833417,35,JAWA TIMUR,3578,KOTA SURABAYA,2023-S1,JUMLAH PENDUDUK LAKI  LAKI,1485715,JIWA,2023
417,834417,35,JAWA TIMUR,3578,KOTA SURABAYA,2023-S1,JUMLAH PENDUDUK PEREMPUAN,1514361,JIWA,2023
418,835418,35,JAWA TIMUR,3579,KOTA BATU,2023-S1,JUMLAH PENDUDUK LAKI  LAKI,110290,JIWA,2023
418,836418,35,JAWA TIMUR,3579,KOTA BATU,2023-S1,JUMLAH PENDUDUK PEREMPUAN,109250,JIWA,2023
419,837419,35,JAWA TIMUR,3501,KABUPATEN PACITAN,2023-S2,JUMLAH PENDUDUK LAKI  LAKI,299166,JIWA,2023
419,838419,35,JAWA TIMUR,3501,KABUPATEN PACITAN,2023-S2,JUMLAH PENDUDUK PEREMPUAN,298224,JIWA,2023
420,839420,35,JAWA TIMUR,3502,KABUPATEN PONOROGO,2023-S2,JUMLAH PENDUDUK LAKI  LAKI,484669,JIWA,2023
420,840420,35,JAWA TIMUR,3502,KABUPATEN PONOROGO,2023-S2,JUMLAH PENDUDUK PEREMPUAN,491189,JIWA,2023
421,841421,35,JAWA TIMUR,3503,KABUPATEN TRENGGALEK,2023-S2,JUMLAH PENDUDUK LAKI  LAKI,379998,JIWA,2023
421,842421,35,JAWA TIMUR,3503,KABUPATEN TRENGGALEK,2023-S2,JUMLAH PENDUDUK PEREMPUAN,376111,JIWA,2023
422,843422,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2023-S2,JUMLAH PENDUDUK LAKI  LAKI,568527,JIWA,2023
422,844422,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2023-S2,JUMLAH PENDUDUK PEREMPUAN,566176,JIWA,2023
423,845423,35,JAWA TIMUR,3572,KOTA BLITAR,2023-S2,JUMLAH PENDUDUK LAKI  LAKI,629098,JIWA,2023
423,846423,35,JAWA TIMUR,3572,KOTA BLITAR,2023-S2,JUMLAH PENDUDUK PEREMPUAN,623144,JIWA,2023
424,847424,35,JAWA TIMUR,3571,KOTA KEDIRI,2023-S2,JUMLAH PENDUDUK LAKI  LAKI,849958,JIWA,2023
424,848424,35,JAWA TIMUR,3571,KOTA KEDIRI,2023-S2,JUMLAH PENDUDUK PEREMPUAN,834496,JIWA,2023
425,849425,35,JAWA TIMUR,3573,KOTA MALANG,2023-S2,JUMLAH PENDUDUK LAKI  LAKI,1363765,JIWA,2023
425,850425,35,JAWA TIMUR,3573,KOTA MALANG,2023-S2,JUMLAH PENDUDUK PEREMPUAN,1347337,JIWA,2023
426,851426,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2023-S2,JUMLAH PENDUDUK LAKI  LAKI,550172,JIWA,2023
426,852426,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2023-S2,JUMLAH PENDUDUK PEREMPUAN,558315,JIWA,2023
427,853427,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2023-S2,JUMLAH PENDUDUK LAKI  LAKI,1298852,JIWA,2023
427,854427,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2023-S2,JUMLAH PENDUDUK PEREMPUAN,1301811,JIWA,2023
428,855428,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2023-S2,JUMLAH PENDUDUK LAKI  LAKI,888288,JIWA,2023
428,856428,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2023-S2,JUMLAH PENDUDUK PEREMPUAN,891727,JIWA,2023
429,857429,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2023-S2,JUMLAH PENDUDUK LAKI  LAKI,390308,JIWA,2023
429,858429,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2023-S2,JUMLAH PENDUDUK PEREMPUAN,406603,JIWA,2023
430,859430,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2023-S2,JUMLAH PENDUDUK LAKI  LAKI,334698,JIWA,2023
430,860430,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2023-S2,JUMLAH PENDUDUK PEREMPUAN,349645,JIWA,2023
431,861431,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2023-S2,JUMLAH PENDUDUK LAKI  LAKI,581973,JIWA,2023
431,862431,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2023-S2,JUMLAH PENDUDUK PEREMPUAN,598394,JIWA,2023
432,863432,35,JAWA TIMUR,3575,KOTA PASURUAN,2023-S2,JUMLAH PENDUDUK LAKI  LAKI,814762,JIWA,2023
432,864432,35,JAWA TIMUR,3575,KOTA PASURUAN,2023-S2,JUMLAH PENDUDUK PEREMPUAN,819260,JIWA,2023
433,865433,35,JAWA TIMUR,3515,KABUPATEN SIDOARJO,2023-S2,JUMLAH PENDUDUK LAKI  LAKI,1000067,JIWA,2023
433,866433,35,JAWA TIMUR,3515,KABUPATEN SIDOARJO,2023-S2,JUMLAH PENDUDUK PEREMPUAN,996758,JIWA,2023
434,867434,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2023-S2,JUMLAH PENDUDUK LAKI  LAKI,577672,JIWA,2023
434,868434,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2023-S2,JUMLAH PENDUDUK PEREMPUAN,569763,JIWA,2023
435,869435,35,JAWA TIMUR,3517,KABUPATEN JOMBANG,2023-S2,JUMLAH PENDUDUK LAKI  LAKI,690361,JIWA,2023
435,870435,35,JAWA TIMUR,3517,KABUPATEN JOMBANG,2023-S2,JUMLAH PENDUDUK PEREMPUAN,680149,JIWA,2023
436,871436,35,JAWA TIMUR,3518,KABUPATEN NGANJUK,2023-S2,JUMLAH PENDUDUK LAKI  LAKI,575671,JIWA,2023
436,872436,35,JAWA TIMUR,3518,KABUPATEN NGANJUK,2023-S2,JUMLAH PENDUDUK PEREMPUAN,568837,JIWA,2023
437,873437,35,JAWA TIMUR,3577,KOTA MADIUN,2023-S2,JUMLAH PENDUDUK LAKI  LAKI,370810,JIWA,2023
437,874437,35,JAWA TIMUR,3577,KOTA MADIUN,2023-S2,JUMLAH PENDUDUK PEREMPUAN,376779,JIWA,2023
438,875438,35,JAWA TIMUR,3520,KABUPATEN MAGETAN,2023-S2,JUMLAH PENDUDUK LAKI  LAKI,340202,JIWA,2023
438,876438,35,JAWA TIMUR,3520,KABUPATEN MAGETAN,2023-S2,JUMLAH PENDUDUK PEREMPUAN,352351,JIWA,2023
439,877439,35,JAWA TIMUR,3521,KABUPATEN NGAWI,2023-S2,JUMLAH PENDUDUK LAKI  LAKI,449052,JIWA,2023
439,878439,35,JAWA TIMUR,3521,KABUPATEN NGAWI,2023-S2,JUMLAH PENDUDUK PEREMPUAN,455042,JIWA,2023
440,879440,35,JAWA TIMUR,3522,KABUPATEN BOJONEGORO,2023-S2,JUMLAH PENDUDUK LAKI  LAKI,684317,JIWA,2023
440,880440,35,JAWA TIMUR,3522,KABUPATEN BOJONEGORO,2023-S2,JUMLAH PENDUDUK PEREMPUAN,678741,JIWA,2023
441,881441,35,JAWA TIMUR,3523,KABUPATEN TUBAN,2023-S2,JUMLAH PENDUDUK LAKI  LAKI,630258,JIWA,2023
441,882441,35,JAWA TIMUR,3523,KABUPATEN TUBAN,2023-S2,JUMLAH PENDUDUK PEREMPUAN,628110,JIWA,2023
442,883442,35,JAWA TIMUR,3524,KABUPATEN LAMONGAN,2023-S2,JUMLAH PENDUDUK LAKI  LAKI,694803,JIWA,2023
442,884442,35,JAWA TIMUR,3524,KABUPATEN LAMONGAN,2023-S2,JUMLAH PENDUDUK PEREMPUAN,691032,JIWA,2023
443,885443,35,JAWA TIMUR,3525,KABUPATEN GRESIK,2023-S2,JUMLAH PENDUDUK LAKI  LAKI,655295,JIWA,2023
443,886443,35,JAWA TIMUR,3525,KABUPATEN GRESIK,2023-S2,JUMLAH PENDUDUK PEREMPUAN,648908,JIWA,2023
444,887444,35,JAWA TIMUR,3526,KABUPATEN BANGKALAN,2023-S2,JUMLAH PENDUDUK LAKI  LAKI,515428,JIWA,2023
444,888444,35,JAWA TIMUR,3526,KABUPATEN BANGKALAN,2023-S2,JUMLAH PENDUDUK PEREMPUAN,531878,JIWA,2023
445,889445,35,JAWA TIMUR,3527,KABUPATEN SAMPANG,2023-S2,JUMLAH PENDUDUK LAKI  LAKI,488900,JIWA,2023
445,890445,35,JAWA TIMUR,3527,KABUPATEN SAMPANG,2023-S2,JUMLAH PENDUDUK PEREMPUAN,499460,JIWA,2023
446,891446,35,JAWA TIMUR,3528,KABUPATEN PAMEKASAN,2023-S2,JUMLAH PENDUDUK LAKI  LAKI,431891,JIWA,2023
446,892446,35,JAWA TIMUR,3528,KABUPATEN PAMEKASAN,2023-S2,JUMLAH PENDUDUK PEREMPUAN,450946,JIWA,2023
447,893447,35,JAWA TIMUR,3529,KABUPATEN SUMENEP,2023-S2,JUMLAH PENDUDUK LAKI  LAKI,551366,JIWA,2023
447,894447,35,JAWA TIMUR,3529,KABUPATEN SUMENEP,2023-S2,JUMLAH PENDUDUK PEREMPUAN,590844,JIWA,2023
448,895448,35,JAWA TIMUR,3571,KOTA KEDIRI,2023-S2,JUMLAH PENDUDUK LAKI  LAKI,148296,JIWA,2023
448,896448,35,JAWA TIMUR,3571,KOTA KEDIRI,2023-S2,JUMLAH PENDUDUK PEREMPUAN,150524,JIWA,2023
449,897449,35,JAWA TIMUR,3572,KOTA BLITAR,2023-S2,JUMLAH PENDUDUK LAKI  LAKI,79651,JIWA,2023
449,898449,35,JAWA TIMUR,3572,KOTA BLITAR,2023-S2,JUMLAH PENDUDUK PEREMPUAN,80130,JIWA,2023
450,899450,35,JAWA TIMUR,3573,KOTA MALANG,2023-S2,JUMLAH PENDUDUK LAKI  LAKI,437800,JIWA,2023
450,900450,35,JAWA TIMUR,3573,KOTA MALANG,2023-S2,JUMLAH PENDUDUK PEREMPUAN,442987,JIWA,2023
451,901451,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2023-S2,JUMLAH PENDUDUK LAKI  LAKI,121601,JIWA,2023
451,902451,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2023-S2,JUMLAH PENDUDUK PEREMPUAN,122958,JIWA,2023
452,903452,35,JAWA TIMUR,3575,KOTA PASURUAN,2023-S2,JUMLAH PENDUDUK LAKI  LAKI,106294,JIWA,2023
452,904452,35,JAWA TIMUR,3575,KOTA PASURUAN,2023-S2,JUMLAH PENDUDUK PEREMPUAN,106172,JIWA,2023
453,905453,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2023-S2,JUMLAH PENDUDUK LAKI  LAKI,70490,JIWA,2023
453,906453,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2023-S2,JUMLAH PENDUDUK PEREMPUAN,71295,JIWA,2023
454,907454,35,JAWA TIMUR,3577,KOTA MADIUN,2023-S2,JUMLAH PENDUDUK LAKI  LAKI,99319,JIWA,2023
454,908454,35,JAWA TIMUR,3577,KOTA MADIUN,2023-S2,JUMLAH PENDUDUK PEREMPUAN,103225,JIWA,2023
455,909455,35,JAWA TIMUR,3578,KOTA SURABAYA,2023-S2,JUMLAH PENDUDUK LAKI  LAKI,1490358,JIWA,2023
455,910455,35,JAWA TIMUR,3578,KOTA SURABAYA,2023-S2,JUMLAH PENDUDUK PEREMPUAN,1518928,JIWA,2023
456,911456,35,JAWA TIMUR,3579,KOTA BATU,2023-S2,JUMLAH PENDUDUK LAKI  LAKI,111390,JIWA,2023
456,912456,35,JAWA TIMUR,3579,KOTA BATU,2023-S2,JUMLAH PENDUDUK PEREMPUAN,110324,JIWA,2023
457,913457,35,JAWA TIMUR,3501,KABUPATEN PACITAN,2024-S1,JUMLAH PENDUDUK LAKI  LAKI,297382,JIWA,2024
457,914457,35,JAWA TIMUR,3501,KABUPATEN PACITAN,2024-S1,JUMLAH PENDUDUK PEREMPUAN,296689,JIWA,2024
458,915458,35,JAWA TIMUR,3502,KABUPATEN PONOROGO,2024-S1,JUMLAH PENDUDUK LAKI  LAKI,485520,JIWA,2024
458,916458,35,JAWA TIMUR,3502,KABUPATEN PONOROGO,2024-S1,JUMLAH PENDUDUK PEREMPUAN,492204,JIWA,2024
459,917459,35,JAWA TIMUR,3503,KABUPATEN TRENGGALEK,2024-S1,JUMLAH PENDUDUK LAKI  LAKI,380595,JIWA,2024
459,918459,35,JAWA TIMUR,3503,KABUPATEN TRENGGALEK,2024-S1,JUMLAH PENDUDUK PEREMPUAN,376849,JIWA,2024
460,919460,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2024-S1,JUMLAH PENDUDUK LAKI  LAKI,569474,JIWA,2024
460,920460,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2024-S1,JUMLAH PENDUDUK PEREMPUAN,567098,JIWA,2024
461,921461,35,JAWA TIMUR,3572,KOTA BLITAR,2024-S1,JUMLAH PENDUDUK LAKI  LAKI,631730,JIWA,2024
461,922461,35,JAWA TIMUR,3572,KOTA BLITAR,2024-S1,JUMLAH PENDUDUK PEREMPUAN,625971,JIWA,2024
462,923462,35,JAWA TIMUR,3571,KOTA KEDIRI,2024-S1,JUMLAH PENDUDUK LAKI  LAKI,851846,JIWA,2024
462,924462,35,JAWA TIMUR,3571,KOTA KEDIRI,2024-S1,JUMLAH PENDUDUK PEREMPUAN,836622,JIWA,2024
463,925463,35,JAWA TIMUR,3573,KOTA MALANG,2024-S1,JUMLAH PENDUDUK LAKI  LAKI,1371981,JIWA,2024
463,926463,35,JAWA TIMUR,3573,KOTA MALANG,2024-S1,JUMLAH PENDUDUK PEREMPUAN,1355390,JIWA,2024
464,927464,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2024-S1,JUMLAH PENDUDUK LAKI  LAKI,552367,JIWA,2024
464,928464,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2024-S1,JUMLAH PENDUDUK PEREMPUAN,560610,JIWA,2024
465,929465,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2024-S1,JUMLAH PENDUDUK LAKI  LAKI,1301441,JIWA,2024
465,930465,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2024-S1,JUMLAH PENDUDUK PEREMPUAN,1304481,JIWA,2024
466,931466,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2024-S1,JUMLAH PENDUDUK LAKI  LAKI,890773,JIWA,2024
466,932466,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2024-S1,JUMLAH PENDUDUK PEREMPUAN,894543,JIWA,2024
467,933467,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2024-S1,JUMLAH PENDUDUK LAKI  LAKI,383581,JIWA,2024
467,934467,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2024-S1,JUMLAH PENDUDUK PEREMPUAN,400971,JIWA,2024
468,935468,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2024-S1,JUMLAH PENDUDUK LAKI  LAKI,336764,JIWA,2024
468,936468,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2024-S1,JUMLAH PENDUDUK PEREMPUAN,351761,JIWA,2024
469,937469,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2024-S1,JUMLAH PENDUDUK LAKI  LAKI,587088,JIWA,2024
469,938469,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2024-S1,JUMLAH PENDUDUK PEREMPUAN,603365,JIWA,2024
470,939470,35,JAWA TIMUR,3575,KOTA PASURUAN,2024-S1,JUMLAH PENDUDUK LAKI  LAKI,818190,JIWA,2024
470,940470,35,JAWA TIMUR,3575,KOTA PASURUAN,2024-S1,JUMLAH PENDUDUK PEREMPUAN,822548,JIWA,2024
471,941471,35,JAWA TIMUR,3515,KABUPATEN SIDOARJO,2024-S1,JUMLAH PENDUDUK LAKI  LAKI,1003196,JIWA,2024
471,942471,35,JAWA TIMUR,3515,KABUPATEN SIDOARJO,2024-S1,JUMLAH PENDUDUK PEREMPUAN,999634,JIWA,2024
472,943472,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2024-S1,JUMLAH PENDUDUK LAKI  LAKI,580341,JIWA,2024
472,944472,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2024-S1,JUMLAH PENDUDUK PEREMPUAN,572572,JIWA,2024
473,945473,35,JAWA TIMUR,3517,KABUPATEN JOMBANG,2024-S1,JUMLAH PENDUDUK LAKI  LAKI,692219,JIWA,2024
473,946473,35,JAWA TIMUR,3517,KABUPATEN JOMBANG,2024-S1,JUMLAH PENDUDUK PEREMPUAN,682358,JIWA,2024
474,947474,35,JAWA TIMUR,3518,KABUPATEN NGANJUK,2024-S1,JUMLAH PENDUDUK LAKI  LAKI,577609,JIWA,2024
474,948474,35,JAWA TIMUR,3518,KABUPATEN NGANJUK,2024-S1,JUMLAH PENDUDUK PEREMPUAN,571002,JIWA,2024
475,949475,35,JAWA TIMUR,3577,KOTA MADIUN,2024-S1,JUMLAH PENDUDUK LAKI  LAKI,365897,JIWA,2024
475,950475,35,JAWA TIMUR,3577,KOTA MADIUN,2024-S1,JUMLAH PENDUDUK PEREMPUAN,373333,JIWA,2024
476,951476,35,JAWA TIMUR,3520,KABUPATEN MAGETAN,2024-S1,JUMLAH PENDUDUK LAKI  LAKI,339940,JIWA,2024
476,952476,35,JAWA TIMUR,3520,KABUPATEN MAGETAN,2024-S1,JUMLAH PENDUDUK PEREMPUAN,352358,JIWA,2024
477,953477,35,JAWA TIMUR,3521,KABUPATEN NGAWI,2024-S1,JUMLAH PENDUDUK LAKI  LAKI,449767,JIWA,2024
477,954477,35,JAWA TIMUR,3521,KABUPATEN NGAWI,2024-S1,JUMLAH PENDUDUK PEREMPUAN,455896,JIWA,2024
478,955478,35,JAWA TIMUR,3522,KABUPATEN BOJONEGORO,2024-S1,JUMLAH PENDUDUK LAKI  LAKI,685657,JIWA,2024
478,956478,35,JAWA TIMUR,3522,KABUPATEN BOJONEGORO,2024-S1,JUMLAH PENDUDUK PEREMPUAN,679452,JIWA,2024
479,957479,35,JAWA TIMUR,3523,KABUPATEN TUBAN,2024-S1,JUMLAH PENDUDUK LAKI  LAKI,631840,JIWA,2024
479,958479,35,JAWA TIMUR,3523,KABUPATEN TUBAN,2024-S1,JUMLAH PENDUDUK PEREMPUAN,629851,JIWA,2024
480,959480,35,JAWA TIMUR,3524,KABUPATEN LAMONGAN,2024-S1,JUMLAH PENDUDUK LAKI  LAKI,683506,JIWA,2024
480,960480,35,JAWA TIMUR,3524,KABUPATEN LAMONGAN,2024-S1,JUMLAH PENDUDUK PEREMPUAN,681902,JIWA,2024
481,961481,35,JAWA TIMUR,3525,KABUPATEN GRESIK,2024-S1,JUMLAH PENDUDUK LAKI  LAKI,658170,JIWA,2024
481,962481,35,JAWA TIMUR,3525,KABUPATEN GRESIK,2024-S1,JUMLAH PENDUDUK PEREMPUAN,650998,JIWA,2024
482,963482,35,JAWA TIMUR,3526,KABUPATEN BANGKALAN,2024-S1,JUMLAH PENDUDUK LAKI  LAKI,504176,JIWA,2024
482,964482,35,JAWA TIMUR,3526,KABUPATEN BANGKALAN,2024-S1,JUMLAH PENDUDUK PEREMPUAN,520405,JIWA,2024
483,965483,35,JAWA TIMUR,3527,KABUPATEN SAMPANG,2024-S1,JUMLAH PENDUDUK LAKI  LAKI,498565,JIWA,2024
483,966483,35,JAWA TIMUR,3527,KABUPATEN SAMPANG,2024-S1,JUMLAH PENDUDUK PEREMPUAN,508707,JIWA,2024
484,967484,35,JAWA TIMUR,3528,KABUPATEN PAMEKASAN,2024-S1,JUMLAH PENDUDUK LAKI  LAKI,435363,JIWA,2024
484,968484,35,JAWA TIMUR,3528,KABUPATEN PAMEKASAN,2024-S1,JUMLAH PENDUDUK PEREMPUAN,454435,JIWA,2024
485,969485,35,JAWA TIMUR,3529,KABUPATEN SUMENEP,2024-S1,JUMLAH PENDUDUK LAKI  LAKI,551059,JIWA,2024
