id,id_index,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,periode_update,kategori,jumlah,satuan,tahun
3,383,35,JAWA TIMUR,3503,KABUPATEN TRENGGALEK,2018-S2,JUMLAH TENAGA DOKTER GIGI SPESIALIS,0,ORANG,2018
3,393,35,JAWA TIMUR,3503,KABUPATEN TRENGGALEK,2018-S2,JUMLAH TENAGA PSIKOLOGI KLINIS,0,ORANG,2018
3,403,35,JAWA TIMUR,3503,KABUPATEN TRENGGALEK,2018-S2,JUMLAH TENAGA KETEKNISAN MEDIS,115,ORANG,2018
3,413,35,JAWA TIMUR,3503,KABUPATEN TRENGGALEK,2018-S2,JUMLAH TENAGA KEFARMASIAN,64,ORANG,2018
3,423,35,JAWA TIMUR,3503,KABUPATEN TRENGGALEK,2018-S2,JUMLAH TENAGA KESEHATAN MASYARAKAT,49,ORANG,2018
3,433,35,JAWA TIMUR,3503,KABUPATEN TRENGGALEK,2018-S2,JUMLAH TENAGA DOKTER GIGI,23,ORANG,2018
3,443,35,JAWA TIMUR,3503,KABUPATEN TRENGGALEK,2018-S2,JUMLAH TENAGA KESEHATAN LINGKUNGAN,37,ORANG,2018
3,453,35,JAWA TIMUR,3503,KABUPATEN TRENGGALEK,2018-S2,JUMLAH TENAGA PERAWAT,792,ORANG,2018
4,464,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2018-S2,JUMLAH TENAGA PERAWAT,1098,ORANG,2018
4,474,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2018-S2,JUMLAH TENAGA TEKNIS BIOMEDIKA,0,ORANG,2018
4,484,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2018-S2,JUMLAH TENAGA DOKTER  SPESIALIS,153,ORANG,2018
4,494,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2018-S2,JUMLAH TENAGA KESEHATAN TRADISIONAL,0,ORANG,2018
4,504,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2018-S2,JUMLAH TENAGA KEFARMASIAN,49,ORANG,2018
4,514,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2018-S2,JUMLAH TENAGA DOKTER UMUM,263,ORANG,2018
4,524,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2018-S2,JUMLAH TENAGA GIZI,49,ORANG,2018
4,534,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2018-S2,JUMLAH TENAGA KETERAPIAN FISIK,15,ORANG,2018
4,544,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2018-S2,JUMLAH TENAGA PSIKOLOGI KLINIS,0,ORANG,2018
4,554,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2018-S2,JUMLAH TENAGA KETEKNISAN MEDIS,185,ORANG,2018
4,564,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2018-S2,JUMLAH TENAGA KESEHATAN MASYARAKAT,21,ORANG,2018
4,574,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2018-S2,JUMLAH TENAGA DOKTER GIGI SPESIALIS,3,ORANG,2018
4,584,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2018-S2,JUMLAH TENAGA BIDAN,609,ORANG,2018
4,594,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2018-S2,JUMLAH TENAGA KESEHATAN LINGKUNGAN,30,ORANG,2018
4,604,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2018-S2,JUMLAH TENAGA DOKTER GIGI,45,ORANG,2018
5,615,35,JAWA TIMUR,3505,KABUPATEN BLITAR,2018-S2,JUMLAH TENAGA GIZI,55,ORANG,2018
5,625,35,JAWA TIMUR,3505,KABUPATEN BLITAR,2018-S2,JUMLAH TENAGA DOKTER UMUM,233,ORANG,2018
5,635,35,JAWA TIMUR,3505,KABUPATEN BLITAR,2018-S2,JUMLAH TENAGA KEFARMASIAN,55,ORANG,2018
5,645,35,JAWA TIMUR,3505,KABUPATEN BLITAR,2018-S2,JUMLAH TENAGA PERAWAT,837,ORANG,2018
5,655,35,JAWA TIMUR,3505,KABUPATEN BLITAR,2018-S2,JUMLAH TENAGA KETEKNISAN MEDIS,131,ORANG,2018
5,665,35,JAWA TIMUR,3505,KABUPATEN BLITAR,2018-S2,JUMLAH TENAGA KESEHATAN TRADISIONAL,0,ORANG,2018
5,675,35,JAWA TIMUR,3505,KABUPATEN BLITAR,2018-S2,JUMLAH TENAGA BIDAN,540,ORANG,2018
5,685,35,JAWA TIMUR,3505,KABUPATEN BLITAR,2018-S2,JUMLAH TENAGA DOKTER GIGI SPESIALIS,3,ORANG,2018
5,695,35,JAWA TIMUR,3505,KABUPATEN BLITAR,2018-S2,JUMLAH TENAGA DOKTER GIGI,49,ORANG,2018
5,705,35,JAWA TIMUR,3505,KABUPATEN BLITAR,2018-S2,JUMLAH TENAGA PSIKOLOGI KLINIS,0,ORANG,2018
5,715,35,JAWA TIMUR,3505,KABUPATEN BLITAR,2018-S2,JUMLAH TENAGA DOKTER  SPESIALIS,95,ORANG,2018
5,725,35,JAWA TIMUR,3505,KABUPATEN BLITAR,2018-S2,JUMLAH TENAGA KESEHATAN LINGKUNGAN,18,ORANG,2018
5,735,35,JAWA TIMUR,3505,KABUPATEN BLITAR,2018-S2,JUMLAH TENAGA TEKNIS BIOMEDIKA,0,ORANG,2018
5,745,35,JAWA TIMUR,3505,KABUPATEN BLITAR,2018-S2,JUMLAH TENAGA KETERAPIAN FISIK,7,ORANG,2018
5,755,35,JAWA TIMUR,3505,KABUPATEN BLITAR,2018-S2,JUMLAH TENAGA KESEHATAN MASYARAKAT,28,ORANG,2018
6,766,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,2018-S2,JUMLAH TENAGA KESEHATAN LINGKUNGAN,50,ORANG,2018
6,776,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,2018-S2,JUMLAH TENAGA DOKTER GIGI SPESIALIS,3,ORANG,2018
6,786,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,2018-S2,JUMLAH TENAGA DOKTER  SPESIALIS,112,ORANG,2018
6,796,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,2018-S2,JUMLAH TENAGA KESEHATAN TRADISIONAL,0,ORANG,2018
6,806,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,2018-S2,JUMLAH TENAGA BIDAN,709,ORANG,2018
6,816,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,2018-S2,JUMLAH TENAGA TEKNIS BIOMEDIKA,0,ORANG,2018
6,826,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,2018-S2,JUMLAH TENAGA KESEHATAN MASYARAKAT,35,ORANG,2018
6,836,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,2018-S2,JUMLAH TENAGA PSIKOLOGI KLINIS,0,ORANG,2018
6,846,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,2018-S2,JUMLAH TENAGA KETERAPIAN FISIK,21,ORANG,2018
6,856,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,2018-S2,JUMLAH TENAGA GIZI,68,ORANG,2018
6,866,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,2018-S2,JUMLAH TENAGA DOKTER UMUM,380,ORANG,2018
6,876,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,2018-S2,JUMLAH TENAGA PERAWAT,981,ORANG,2018
6,886,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,2018-S2,JUMLAH TENAGA KEFARMASIAN,68,ORANG,2018
6,896,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,2018-S2,JUMLAH TENAGA KETEKNISAN MEDIS,157,ORANG,2018
6,906,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,2018-S2,JUMLAH TENAGA DOKTER GIGI,74,ORANG,2018
7,917,35,JAWA TIMUR,3507,KABUPATEN MALANG,2018-S2,JUMLAH TENAGA BIDAN,573,ORANG,2018
7,927,35,JAWA TIMUR,3507,KABUPATEN MALANG,2018-S2,JUMLAH TENAGA KESEHATAN LINGKUNGAN,39,ORANG,2018
7,937,35,JAWA TIMUR,3507,KABUPATEN MALANG,2018-S2,JUMLAH TENAGA KESEHATAN TRADISIONAL,0,ORANG,2018
7,947,35,JAWA TIMUR,3507,KABUPATEN MALANG,2018-S2,JUMLAH TENAGA TEKNIS BIOMEDIKA,0,ORANG,2018
7,957,35,JAWA TIMUR,3507,KABUPATEN MALANG,2018-S2,JUMLAH TENAGA DOKTER  SPESIALIS,124,ORANG,2018
7,967,35,JAWA TIMUR,3507,KABUPATEN MALANG,2018-S2,JUMLAH TENAGA DOKTER GIGI SPESIALIS,5,ORANG,2018
7,977,35,JAWA TIMUR,3507,KABUPATEN MALANG,2018-S2,JUMLAH TENAGA DOKTER UMUM,169,ORANG,2018
7,987,35,JAWA TIMUR,3507,KABUPATEN MALANG,2018-S2,JUMLAH TENAGA KESEHATAN MASYARAKAT,22,ORANG,2018
7,997,35,JAWA TIMUR,3507,KABUPATEN MALANG,2018-S2,JUMLAH TENAGA PSIKOLOGI KLINIS,0,ORANG,2018
7,1007,35,JAWA TIMUR,3507,KABUPATEN MALANG,2018-S2,JUMLAH TENAGA KETEKNISAN MEDIS,138,ORANG,2018
7,1017,35,JAWA TIMUR,3507,KABUPATEN MALANG,2018-S2,JUMLAH TENAGA KEFARMASIAN,73,ORANG,2018
7,1027,35,JAWA TIMUR,3507,KABUPATEN MALANG,2018-S2,JUMLAH TENAGA PERAWAT,1291,ORANG,2018
7,1037,35,JAWA TIMUR,3507,KABUPATEN MALANG,2018-S2,JUMLAH TENAGA GIZI,73,ORANG,2018
7,1047,35,JAWA TIMUR,3507,KABUPATEN MALANG,2018-S2,JUMLAH TENAGA KETERAPIAN FISIK,7,ORANG,2018
7,1057,35,JAWA TIMUR,3507,KABUPATEN MALANG,2018-S2,JUMLAH TENAGA DOKTER GIGI,65,ORANG,2018
8,1068,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2018-S2,JUMLAH TENAGA GIZI,46,ORANG,2018
8,1078,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2018-S2,JUMLAH TENAGA PERAWAT,990,ORANG,2018
8,1088,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2018-S2,JUMLAH TENAGA DOKTER GIGI,44,ORANG,2018
8,1098,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2018-S2,JUMLAH TENAGA KESEHATAN MASYARAKAT,53,ORANG,2018
8,1108,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2018-S2,JUMLAH TENAGA PSIKOLOGI KLINIS,0,ORANG,2018
8,1118,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2018-S2,JUMLAH TENAGA KETERAPIAN FISIK,7,ORANG,2018
8,1128,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2018-S2,JUMLAH TENAGA DOKTER UMUM,105,ORANG,2018
8,1138,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2018-S2,JUMLAH TENAGA BIDAN,416,ORANG,2018
8,1148,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2018-S2,JUMLAH TENAGA DOKTER GIGI SPESIALIS,3,ORANG,2018
8,1158,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2018-S2,JUMLAH TENAGA KEFARMASIAN,46,ORANG,2018
8,1168,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2018-S2,JUMLAH TENAGA KETEKNISAN MEDIS,132,ORANG,2018
8,1178,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2018-S2,JUMLAH TENAGA TEKNIS BIOMEDIKA,0,ORANG,2018
8,1188,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2018-S2,JUMLAH TENAGA KESEHATAN LINGKUNGAN,33,ORANG,2018
8,1198,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2018-S2,JUMLAH TENAGA KESEHATAN TRADISIONAL,0,ORANG,2018
8,1208,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2018-S2,JUMLAH TENAGA DOKTER  SPESIALIS,72,ORANG,2018
9,1219,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2018-S2,JUMLAH TENAGA KETERAPIAN FISIK,27,ORANG,2018
9,1229,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2018-S2,JUMLAH TENAGA PERAWAT,2010,ORANG,2018
9,1239,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2018-S2,JUMLAH TENAGA GIZI,45,ORANG,2018
9,1249,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2018-S2,JUMLAH TENAGA KEFARMASIAN,45,ORANG,2018
9,1259,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2018-S2,JUMLAH TENAGA KESEHATAN TRADISIONAL,0,ORANG,2018
9,1269,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2018-S2,JUMLAH TENAGA DOKTER UMUM,150,ORANG,2018
9,1279,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2018-S2,JUMLAH TENAGA PSIKOLOGI KLINIS,0,ORANG,2018
9,1289,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2018-S2,JUMLAH TENAGA KESEHATAN MASYARAKAT,100,ORANG,2018
9,1299,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2018-S2,JUMLAH TENAGA DOKTER  SPESIALIS,163,ORANG,2018
9,1309,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2018-S2,JUMLAH TENAGA KETEKNISAN MEDIS,204,ORANG,2018
9,1319,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2018-S2,JUMLAH TENAGA TEKNIS BIOMEDIKA,0,ORANG,2018
9,1329,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2018-S2,JUMLAH TENAGA DOKTER GIGI,164,ORANG,2018
9,1339,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2018-S2,JUMLAH TENAGA KESEHATAN LINGKUNGAN,22,ORANG,2018
9,1349,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2018-S2,JUMLAH TENAGA DOKTER GIGI SPESIALIS,19,ORANG,2018
9,1359,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2018-S2,JUMLAH TENAGA BIDAN,1060,ORANG,2018
10,13610,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2018-S2,JUMLAH TENAGA DOKTER UMUM,207,ORANG,2018
10,13710,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2018-S2,JUMLAH TENAGA PERAWAT,1342,ORANG,2018
10,13810,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2018-S2,JUMLAH TENAGA KETERAPIAN FISIK,17,ORANG,2018
10,13910,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2018-S2,JUMLAH TENAGA DOKTER GIGI,137,ORANG,2018
10,14010,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2018-S2,JUMLAH TENAGA KESEHATAN TRADISIONAL,0,ORANG,2018
10,14110,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2018-S2,JUMLAH TENAGA GIZI,80,ORANG,2018
